id_sede,ruc,razon_social,nombre_comercial,direccion,distrito,provincia,departamento,coordenadas_gps,confidence,score,query,formatted_address,location_type,reasons
1256,20600575733,Glow Inversiones SAC,Sonrise - BIOCONTAMINADOS,"Avenida Primavera 1929, Surco -",SURCO,LIMA,LIMA,"-12.106678,-76.967748",high,95,"Avenida Primavera 1929, Surco -, Perú","Av. Primavera 1929, Lima 15023, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1258,20600575733,Glow Inversiones SAC,Sonrise - BIOCONTAMINADOS,"Avenida Ariosto Matellini 374, Chorrillos",CHORRILLOS,CHORRILLOS,LIMA,"-12.177038,-77.007241",high,75,"Avenida Ariosto Matellini 374, Chorrillos, Perú","Av. Ariosto Matellini 374, Santiago de Surco 15064, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; locality mismatch; address token match
1259,20543895157,ECOGRAPET SAC,GRUPO RUBIO,Calle La Pera 155. Surquillo,SURQUILLO,LIMA,LIMA,"-12.118768,-77.004120",high,95,"Calle La Pera 155. Surquillo, Perú","C. la Pera 155, Lima 15038, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1260,20609904292,Asociados Ganoza & Camac SAC,Sawa Vet,Mz G1 Lt 13 Urb El Pinar Comas,COMAS,LIMA,LIMA,"-11.973847,-77.061326",medium,68,"Asociados Ganoza & Camac SAC, Mz G1 Lt 13 Urb El Pinar Comas, Perú","Los Hornos 142, Lima 15311, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; partial_match; province match; business-name candidate
1262,10066296461,Arturo Kobayashi Shinya,Dr. Arturo Kobayashi Shinya,Av. Alfredo Benavides 712 Of 606 Miraflores,MIRAFLORES,LIMA,LIMA,"-12.125301,-77.025764",high,95,"Av. Alfredo Benavides 712 Of 606 Miraflores, Perú","of 606, Edificio Santa Cristina, Av. Alfredo Benavides 712, Lima 15074, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1264,20548159211,ODONTOLOGIA GOYAS E.I.R.L.,Centro Odontologico Integral Goyas,JR. LOS NOGALES NRO. 318 URB. UNIVERSAL (A ESPALDA DEL COLEGIO ALFONSO UGARTE) LIMA,SANTA ANITA,LIMA,LIMA,"-12.047639,-76.975123",high,77,"JR. LOS NOGALES NRO. 318 URB. UNIVERSAL (A ESPALDA DEL COLEGIO ALFONSO UGARTE) LIMA, SANTA ANITA, Perú","Jr. los Nogales 318, Lima 15008, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1266,10103587692,LEON VENTOCILLA FREDDY RICARDO,OASIS DENTAL,JR CAJAMARQUILLA 891,SAN JUAN DE LURIGANCHO 1,LIMA,LIMA,"-12.022723,-76.999116",high,77,"JR CAJAMARQUILLA 891, SAN JUAN DE LURIGANCHO 1, Perú","1, Jiron Cajamarquilla 891, Lima 15401, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1267,20610795201,YURIZ SALUD E.I.R.L.,Odontologia compleja Dra Yuri Zelada,Av. próceres de la independencia 2479 - SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,LIMA,LIMA,"-11.990119,-77.010959",high,82,"Av. próceres de la independencia 2479 - SAN JUAN DE LURIGANCHO, Perú","Av. Próceres de la Independencia 2479, Lima 15419, Perú",RANGE_INTERPOLATED,location_type=RANGE_INTERPOLATED; street/premise result; province match; address token match
1268,20604537003,QHALI KAY DENTAL EIRL,"SALUD, BIENESTAR Y EQUILIBRIO",COOPERATIVA DE VIVIENDA SANTA URSULA MZ I LOTE 1-A,SAN JUAN DE MIRAFLORES,LIMA,LIMA,"-12.181672,-76.965034",low,47,"QHALI KAY DENTAL EIRL, COOPERATIVA DE VIVIENDA SANTA URSULA MZ I LOTE 1-A, SAN JUAN DE MIRAFLORES, Perú","41, San Juan de Miraflores 15160, Perú",GEOMETRIC_CENTER,location_type=GEOMETRIC_CENTER; establishment result; partial_match; district match; business-name candidate
1269,10101781335,SALVATIERRA MENDOZA KETTY,CONSULTORIO DENTAL SALVADENT,PJ REPUBLICA FEDERAL ALEMANA MZ G LT 30-A - SJM,SAN JUAN DE MIRAFLORES,LIMA,LIMA,"-12.038441,-77.061753",low,-12,"PJ REPUBLICA FEDERAL ALEMANA MZ G LT 30-A - SJM, Perú","30A, Lima 15079, Perú",APPROXIMATE,location_type=APPROXIMATE; partial_match; province match; address tokens absent
1272,10188640015,CACEDA MARQUINA VICTOR OSWALDO,Veterinaria Mia,Jr. Victor. Pantoja. Castillo. 285 - Pueblo Libre,PUEBLO LIBRE,V,LIMA,"-12.054411,-77.077774",low,4,"CACEDA MARQUINA VICTOR OSWALDO, Jr. Victor. Pantoja. Castillo. 285 - Pueblo Libre, Perú","Jr. Teniente Arístides del Carpio, Lima, Perú",GEOMETRIC_CENTER,location_type=GEOMETRIC_CENTER; route result; partial_match; locality mismatch
1289,20603817185,Desarrollo Educativo S.A,CERTUS,Av. Argentina N°2430,CALLAO BELLAVISTA,LIMA,LIMA,"-12.050409,-77.117579",high,75,"Av. Argentina N°2430, CALLAO BELLAVISTA, Perú","Av. Argentina 2430, Callao 15081, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; locality mismatch; address token match
1296,10419707371,Oda Rios melgar,Veterinaria Melgar,jirón Felipe Arancibia 851 SAN JUAN DE MIRAFLORES,SAN JUAN DE MIRAFLORES,LIMA,LIMA,"-12.160284,-76.962048",high,77,"jirón Felipe Arancibia 851 SAN JUAN DE MIRAFLORES, Perú","Felipe Arancibia 851, Lima 15801, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1299,20600575733,Glow Inversiones SAC,Sonrise - ESPECIALES,"Avenida Primavera 1929, Surco -",SURCO,LIMA,LIMA,"-12.106678,-76.967748",high,95,"Avenida Primavera 1929, Surco -, Perú","Av. Primavera 1929, Lima 15023, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1300,20600575733,Glow Inversiones SAC,Sonrise - ESPECIALES,"Avenida Ariosto Matellini 374, Chorrillos",CHORRILLOS,LIMA,LIMA,"-12.177038,-77.007241",high,95,"Avenida Ariosto Matellini 374, Chorrillos, Perú","Av. Ariosto Matellini 374, Santiago de Surco 15064, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1311,20604944768,RESODUNA SAC,RESODUNA SAC,Urb. Miraflores Mz A Lt 6,ICA,ICA,ICA,"-12.161281,-76.983645",low,41,"Urb. Miraflores Mz A Lt 6, Perú","R2Q8+FGQ, Jirón Alcides Vigo Hurtado, San Juan de Miraflores 15806, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; partial_match; locality mismatch
1315,20612208825,C & F ODONTOLOGIA INTEGRAL S.A.C.,C & F ODONTOLOGIA INTEGRAL S.A.C.,"AA.HH Oasis de Villa Sector 10, Grupo 01 – Mz. “N” Lote 07, 2do Piso – Distrito de Villa el Salvador",VILLA EL SALVADOR,LIMA,LIMA,"-12.236996,-76.936275",high,78,"C & F ODONTOLOGIA INTEGRAL S.A.C., AA.HH Oasis de Villa Sector 10, Grupo 01 – Mz. “N” Lote 07, 2do Piso – Distrito de Villa el Salvador, Perú","D,E, Q377+6F5, Villa María del Triunfo 15817, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; partial_match; province match; address token match; business-name candidate
1316,20606393521,INVERSIONES MEFANE SAC,EL MISTER VETERINARIA,AV. SAN JOSE Mz D1 LOTE 6 - SAN BARTOLO,SAN BARTOLO CHILCA,LIMA,LIMA,"-12.366821,-76.761874",high,78,"INVERSIONES MEFANE SAC, AV. SAN JOSE Mz D1 LOTE 6 - SAN BARTOLO, SAN BARTOLO CHILCA, Perú","J6MQ+77, San Bartolo 15855, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; partial_match; province match; address token match; business-name candidate
1318,20606393521,INVERSIONES MEFANE SAC,EL MISTER VETERINARIA,"Av. GARCIA Rada,,Mz. C1lote 32 ampliación Santa Cruz - PUNTA Hermosa",PUNTA HERMOSA CHILCA,LIMA,LIMA,"-12.332271,-76.824902",low,34,"Av. GARCIA Rada,,Mz. C1lote 32 ampliación Santa Cruz - PUNTA Hermosa, PUNTA HERMOSA CHILCA, Perú","Av Garcia Rada, Punta Hermosa 15846, Perú",GEOMETRIC_CENTER,location_type=GEOMETRIC_CENTER; route result; partial_match; province match; address token match
1322,20602556736,PETS FARMA VETERINARIA EIRL,PETS FARMA VETERINARIA EIRL,MEDRANO SILVA 370,BARRANCO,V,LIMA,"-12.135293,-77.020493",high,95,"MEDRANO SILVA 370, BARRANCO, Perú","Jr. Medrano Silva 370, Lima 15063, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1324,10484766539,Martha Sofía Zanabria Montoya,Mente y Sonrisa,Mz M Lote 1 San José 3ra etapa - San Bartolo,SAN BARTOLO CHILCA,LIMA,LIMA,"-12.387875,-76.773638",low,34,"Mente y Sonrisa, Mz M Lote 1 San José 3ra etapa - San Bartolo, SAN BARTOLO CHILCA, Perú","San Jose, San Bartolo, Perú",GEOMETRIC_CENTER,location_type=GEOMETRIC_CENTER; route result; partial_match; province match; address token match
1335,10468277307,Jesús kiyoshi haramura glave,armonident,Av revolución sector 2 grupo 14 mz B lt 10 Villa el salvador,VILLA EL SALVADOR,LIMA,LIMA,"-12.212412,-76.950745",low,49,"Jesús kiyoshi haramura glave, Av revolución sector 2 grupo 14 mz B lt 10 Villa el salvador, Perú","Parque Del Sector 6 Grupo 3A MZ B, Av. Huaylas, Lima 15831, Perú",GEOMETRIC_CENTER,location_type=GEOMETRIC_CENTER; establishment result; partial_match; province match; address token match; business-name candidate
1343,20609560844,King vet S.A.C,KING VET,LOS GORRIONES 237,CHORRILLOS,LIMA,LIMA,"-12.181996,-77.006121",high,95,"LOS GORRIONES 237, CHORRILLOS, Perú","Los Gorriones 237, Lima 15054, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1347,20609318709,GRUPO GRESE EIRL,GRUPO GRESE EIRL,AV. JULIO BAILETTI 198 SAN BORJA,SAN BORJA,LIMA,LIMA,"-12.085069,-76.996116",high,95,"AV. JULIO BAILETTI 198 SAN BORJA, Perú","Av Julio Bailetti 198, Lima 15021, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1348,20604685126,CENTRO DE DIAGNOSTICO Y ESPECIALIDADES VETERINARIAS S.A.C.,clinica vet perros y gatos,Av oscar benavides 4780,CALLAO BELLAVISTA,LIMA,LIMA,"-12.053161,-77.094067",high,75,"Av oscar benavides 4780, CALLAO BELLAVISTA, Perú","Av. Óscar R. Benavides 4780, Bellavista 07006, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; locality mismatch; address token match
1353,20613775430,PARIS PET SAC,PARIS PET SAC,CALLE CIUDAD DE LIMA 138 / MZ G LT 15,COMAS,LIMA,LIMA,"-12.038442,-76.957049",medium,64,"CALLE CIUDAD DE LIMA 138 / MZ G LT 15, COMAS, Perú","lt 15, Ca. 6 138, Lima 15011, Perú",RANGE_INTERPOLATED,location_type=RANGE_INTERPOLATED; street/premise result; partial_match; province match; address token match
1360,20606650346,CORPORACION DENTAL PERUANA SONRISA SEGURA SAC,SONRISA SEGURA LA MOLINA,AV. JAVIER PRADO ESTE NRO. 5790 INT. PSO3 URB. LA FONTANA LIMA - LIMA - LA MOLINA,LA MOLINA,LIMA,LIMA,"-12.073027,-76.958871",high,77,"AV. JAVIER PRADO ESTE NRO. 5790 INT. PSO3 URB. LA FONTANA LIMA - LIMA - LA MOLINA, Perú","Av. Javier Prado Este 5790, Lima 15023, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1362,20606688823,CORPORACION PERUANA DE FRANQUICIAS DENTALES,SONRISA SEGURA SAN JUAN DE MIRAFLORES,AV. BELISARIO SUAREZ NRO. 923 URB. SAN JUAN LIMA - LIMA - SAN JUAN DE MIRAFLORES,SAN JUAN DE MIRAFLORES,LIMA,LIMA,"-12.162414,-76.966073",high,77,"AV. BELISARIO SUAREZ NRO. 923 URB. SAN JUAN LIMA - LIMA - SAN JUAN DE MIRAFLORES, Perú","Av. Belisario Suarez 923, Lima 15801, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1370,20515468499,DETECTA CENTRO ONCOLOGICO S.A.C.,DETECTA,"Av. Angamos Este Mz. F-12 Lote 72, San Borja, Lima",SAN BORJA,LIMA,LIMA,"-12.098248,-76.962681",high,77,"Av. Angamos Este Mz. F-12 Lote 72, San Borja, Lima, Perú","lote 72, C Gamboa N 12, Santa Anita 15011, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1377,20614380188,VETERINARIA MATUTE SAC,VETERINARIA MATUTE,CALLE LOS EUCALIPTOS 504 BELLAVISTA CALLAO,CALLAO BELLAVISTA,LIMA,LIMA,"-12.058123,-77.098006",high,82,"CALLE LOS EUCALIPTOS 504 BELLAVISTA CALLAO, CALLAO BELLAVISTA, Perú","Av. los Eucaliptos 504, Lima 07011, Perú",RANGE_INTERPOLATED,location_type=RANGE_INTERPOLATED; street/premise result; province match; address token match
1380,10421409566,Cristiam Roger Ayma Cusma,Consultorio veterinario Kcholos,"AV. Miguel Iglesias Mz G lt 2 asociación Ricardo Palma, SAN JUAN DE MIRAFLORES",SAN JUAN DE MIRAFLORES,LIMA,LIMA,"-12.174380,-76.962425",low,42,"AV. Miguel Iglesias Mz G lt 2 asociación Ricardo Palma, SAN JUAN DE MIRAFLORES, Perú","Av. Miguel Iglesias, San Juan de Miraflores, Perú",GEOMETRIC_CENTER,location_type=GEOMETRIC_CENTER; route result; partial_match; district match; address token match
1384,10107142458,HUATUCO GONZALES GINA MIRIAM,MI SONRISA,"Centro comercial plaza vitarte , Block 2B, Of. 105- Ate Carretera central .",ATE,LIMA,LIMA,"-12.020635,-76.903535",low,32,"Centro comercial plaza vitarte , Block 2B, Of. 105- Ate Carretera central ., Perú","Ctra. Central, Ate, Perú",GEOMETRIC_CENTER,location_type=GEOMETRIC_CENTER; route result; partial_match; district match
1385,20547256639,DIAGNODENT S.A.C.,DIAGNODENT SAC,AV. ANGAMOS ESTE 2514 SURQUILLO,SURQUILLO,LIMA,LIMA,"-12.112157,-77.001797",high,95,"AV. ANGAMOS ESTE 2514 SURQUILLO, Perú","Av. Angamos Este 2514, Lima 15038, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1386,20614823021,COAC MIRAFLORES E.I.R.L,ANDREA CONTRERAS,"CALLE PORTA 130 PISO 3 OFICINA 303, MIRAFLORES",MIRAFLORES,LIMA,LIMA,"-12.123246,-77.030812",high,95,"CALLE PORTA 130 PISO 3 OFICINA 303, MIRAFLORES, Perú","piso 3 oficina 303, Calle Porta 130, Lima 15074, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1390,20614742101,Hipólity MEDICAL Group EIRL,Hipólity Salud,"AV. 13 DE ENERO NUM 961-965 Y JR. LAS GRULLAS NUMERO 1087, URB. HORIZONTE DE ZARATE - SAN JUAN DE LURIGANCHO",SAN JUAN DE LURIGANCHO,LIMA,LIMA,"-12.015740,-76.997364",medium,64,"AV. 13 DE ENERO NUM 961-965 Y JR. LAS GRULLAS NUMERO 1087, URB. HORIZONTE DE ZARATE - SAN JUAN DE LURIGANCHO, Perú","numero 1087, Av. 13 de Enero 961, Lima 15427, Perú",RANGE_INTERPOLATED,location_type=RANGE_INTERPOLATED; street/premise result; partial_match; province match; address token match
1397,10067541869,WENCESLAO QUISPE SORIA,FAMILIA DENTAL,AV. OSCAR BENAVIDES 4871 CALLAO,CALLAO BELLAVISTA,CALLAO,LIMA,"-12.052368,-77.093338",high,95,"AV. OSCAR BENAVIDES 4871 CALLAO, CALLAO BELLAVISTA, Perú","Av. Óscar R. Benavides 4871, Lima 07006, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1399,20557251015,AD CENTRO DE INNOVACION DENTAL EIRL,AD CENTRO DE INNOVACION DENTAL EIRL,AV HIPOLITO UNANUE 144 URB LA COLONIAL,CALLAO BELLAVISTA,CALLAO,LIMA,"-12.051891,-77.092865",high,95,"AV HIPOLITO UNANUE 144 URB LA COLONIAL, CALLAO BELLAVISTA, CALLAO, Perú","Av. Hipolito Unanue 144, Callao 07006, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1400,20604167320,QUICENTRODENTAL EIRL,QUICENTRODENTAL,"AV VENEZUELA 2499 dpto B,URB SANTA CECILIA, BELLAVISTA",CALLAO BELLAVISTA,CALLAO,LIMA,"-12.062052,-77.094769",high,77,"AV VENEZUELA 2499 dpto B,URB SANTA CECILIA, BELLAVISTA, CALLAO BELLAVISTA, CALLAO, Perú","dpto b, Av. Venezuela 2499, Bellavista 15088, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1404,20554908641,Centro Nefrologico Señor de la.Misericordia SAC,CENSEMI SAC,Calle Desamparados 105 Pisco,ICA PISCO,PISCO,ICA,"-13.710772,-76.200144",high,78,"CENSEMI SAC, Calle Desamparados 105 Pisco, ICA PISCO, ICA, Perú","López de Alarcón 105, Pisco 11601, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; partial_match; province match; address token match; business-name candidate
1406,20556748684,OPERADORES ODONTOLOGICOS WALFER S.A.C.,OPERADORES ODONTOLOGICOS WALFER S.A.C.,JR. WIRACOCHA CDA 2 URB SAN AGUSTIN II ETAPA,COMAS,LIMA,LIMA,"-11.918699,-77.051563",low,40,"OPERADORES ODONTOLOGICOS WALFER S.A.C., COMAS, Perú","H, Comas 15316, Perú",GEOMETRIC_CENTER,location_type=GEOMETRIC_CENTER; establishment result; partial_match; district match
1407,20131366290,MUNICIPALIDAD DISTRITAL DE JESUS MARIA,MUNICIPALIDAD DISTRITAL DE JESUS MARIA,AV. DE LA PERUANIDAD N° 150 (JUNTO AL INGRESO DE LA CONCHA ACUSTICA),JESUS MARIA,LIMA,LIMA,"-12.066286,-77.042234",high,78,"MUNICIPALIDAD DISTRITAL DE JESUS MARIA, AV. DE LA PERUANIDAD N° 150 (JUNTO AL INGRESO DE LA CONCHA ACUSTICA), Perú","WXM5+F4J Concha Acústica del Campo de Marte, Av Horacio Urteaga, Lima 15072, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; partial_match; province match; address token match; business-name candidate
1411,20610423257,Clínica Integral Odonto Free EIRL,ODONTOFREE,JR. Las Margaritas S/N AA.HH Señor de los Milagros distrito de San Juan de Lurigancho provincia y departamento de Lima.,SAN JUAN DE LURIGANCHO,LIMA,LIMA,"-12.077458,-77.097914",medium,61,"ODONTOFREE, SAN JUAN DE LURIGANCHO, Perú","Manuel Mesones Muro 291, Lima 15087, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; partial_match; province match
1417,10472383952,SANTOS MERA CINDY STHEFANY,My vet,JR. Pisac Mz. Lt 21 URB San Remo II - SMP,SAN MARTIN DE PORRES,LIMA,LIMA,"-11.994629,-77.112045",medium,67,"My vet, JR. Pisac Mz. Lt 21 URB San Remo II - SMP, SAN MARTIN DE PORRES, Perú","Manzana D Lote 21, Callao 15112, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match
1439,10704450996,Olivia Paola Carmona Quispe,Aristopaws - Pet Care,"Paseo Libertad 351-A, Pueblo libre",PUEBLO LIBRE,LIMA,LIMA,"-12.084144,-77.066149",high,95,"Paseo Libertad 351-A, Pueblo libre, Perú","a, P.º Libertad 351, Lima 15086, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1440,20613318233,MAILLET VET EIRL,MAILLET VET,Calle Luna Pizarro 104 Barranco,BARRANCO,LIMA,LIMA,"-12.145950,-77.018458",high,95,"Calle Luna Pizarro 104 Barranco, Perú","Luna Pizarro 104, Distrito de Lima 15063, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1444,20615213331,VET BELLAVISTA SAC,Clinica Veterinaria Bellavista,AV. BUENOS AIRES 1436 URB. BELLAVISTA CALLAO,CALLAO BELLAVISTA,LIMA,LIMA,"-12.061021,-77.132362",high,75,"AV. BUENOS AIRES 1436 URB. BELLAVISTA CALLAO, CALLAO BELLAVISTA, Perú","Av. Miguel Grau 1436, Callao 07021, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; locality mismatch; address token match
1447,20609067137,DR. JOSE LUIS VET S.A.C.,Veterinaria DR JOSÉ LUIS VET,Asociación banco de semillas mz D lt 11,SURCO,LIMA,LIMA,"-12.029750,-76.905576",medium,68,"Veterinaria DR JOSÉ LUIS VET, Asociación banco de semillas mz D lt 11, SURCO, Perú","MZ D LT 15, AA.HH SAN ANTONIO, Los Jazmines, Ate 15491, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; partial_match; province match; business-name candidate
1449,20521939746,INSTITUTO PARA EL DESARROLLO PSICOPEDAGOGICO DEL NIÑO Y EL ADOLESCENTE LA LUZ DE UN ANGEL SRL,INSTITUTO PARA EL DESARROLLO PSICOPEDAGOGICO DEL NIÑO Y EL ADOLESCENTE LA LUZ DE UN ANGEL SRL,AV.BRASIL 3228 INT. PISO 2,MAGDALENA,LIMA,LIMA,"-12.089094,-77.065669",high,82,"AV.BRASIL 3228 INT. PISO 2, MAGDALENA, Perú","piso 2, Av. Brasil 3228, Lima 15086, Perú",RANGE_INTERPOLATED,location_type=RANGE_INTERPOLATED; street/premise result; province match; address token match
1454,10099525661,GALLO CABALLERO ANGELO JULIO GUILLERMO,GALLO CABALLERO ANGELO JULIO GUILLERMO,"Av San José Mz A Lt 12 Int. 1, Urb Las Mercedes, II Etapa, San Martin de Porres",SAN MARTIN DE PORRES,LIMA,LIMA,"-11.976439,-77.098778",low,42,"Av San José Mz A Lt 12 Int. 1, Urb Las Mercedes, II Etapa, San Martin de Porres, Perú","Av San Jose, San Martín de Porres 15112, Perú",GEOMETRIC_CENTER,location_type=GEOMETRIC_CENTER; route result; partial_match; district match; address token match
1455,10437153723,NICASIO SILVA CESAR FORTUNATO,NICASIO SILVA CESAR FORTUNATO,"Av. San Lorenzo Mz. C Lt. 12, piso 2, Puente Piedra",PUENTE PIEDRA,LIMA,LIMA,"-11.860097,-77.070457",low,42,"Av. San Lorenzo Mz. C Lt. 12, piso 2, Puente Piedra, Perú","Av. San Lorenzo, Puente Piedra 15121, Perú",GEOMETRIC_CENTER,location_type=GEOMETRIC_CENTER; route result; partial_match; district match; address token match
1457,20607005371,MEDENT SALUD EIRL,MEDENT SALUD EIRL,Calle buenaventura sepulveda 1257- CERCADO,CERCADO DE LIMA,LIMA,LIMA,"-12.051516,-77.077232",high,95,"Calle buenaventura sepulveda 1257- CERCADO, CERCADO DE LIMA, Perú","Buenaventura 1257, Lima 15081, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1460,20611103540,Empresa de servicios veterinarios y comerciales Puppy Center SAC,Puppy Center SAC,JR. DANTE 225 SURQUILLO,SURQUILLO,LIMA,LIMA,"-12.117859,-77.022760",high,95,"JR. DANTE 225 SURQUILLO, Perú","Jr. Dante 225, Lima 15047, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1463,10409294613,Luis Estiv Goyas Blancas,GOYAS BLANCAS - ODONTOLOGIA INTEGRAL,Calle las vegas Mz D5 Lt 01 Santa Anita,SANTA ANITA,LIMA,LIMA,"-12.047639,-76.975123",medium,61,"GOYAS BLANCAS - ODONTOLOGIA INTEGRAL, SANTA ANITA, Perú","Jr. los Nogales 318, Lima 15008, Perú",ROOFTOP,location_type=ROOFTOP; establishment result; partial_match; province match
1466,20600344707,MIKADENT S.A.C,Mikadent,"Jr. Santa Rosalía 622 local comercial 2 , Urb Santa Emma",CERCADO DE LIMA,LIMA,LIMA,"-12.066671,-77.074432",high,77,"Jr. Santa Rosalía 622 local comercial 2 , Urb Santa Emma, CERCADO DE LIMA, Perú","Calle Sta Rosalía 622, Lima 15088, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
1472,20615481654,Alorella Dent Sac,Alorella Dent,Calle Corales 320 Urb. Benjamin doig La Perla- Callao,CALLAO BELLAVISTA,LIMA,LIMA,"-12.065861,-77.114518",high,75,"Calle Corales 320 Urb. Benjamin doig La Perla- Callao, CALLAO BELLAVISTA, Perú","Corales 320, La Perla 07011, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; locality mismatch; address token match
1475,20615598349,FAMILIA MUELITAS SAC,DOCTORES & MUELITAS,AV 12 DE OCTUBRE 381-A SAN MARTIN DE PORRES,SAN MARTIN DE PORRES,LIMA,LIMA,"-12.028362,-77.087242",high,95,"AV 12 DE OCTUBRE 381-A SAN MARTIN DE PORRES, Perú","Av. 12 de Octubre 381a, Lima 15106, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; province match; address token match
1477,10086344772,SOTO ABARCA EDGARD ANTENOR,Mi mundo Peludo,Jirón Manuel Ascencio Segura 202. Urb. Villa los Ángeles. Los olivos,LOS OLIVOS,LIMA,LIMA,"-11.996047,-77.064595",high,77,"Jirón Manuel Ascencio Segura 202. Urb. Villa los Ángeles. Los olivos, Perú","C. Manuel Ascencio Segura 202, Lima 15301, Perú",ROOFTOP,location_type=ROOFTOP; street/premise result; partial_match; province match; address token match
